id,date,CustomField.{Hulpmiddel},CustomField.{Sector}
someId,01.2.2016,Denial of service,International
someId,01.2.2016,Information leakage,Public
someId,01.2.2016,Hacking/Cracking,International
someId,01.2.2016,Injection attacks,Public
someId,01.2.2016,Information leakage,Public
someId,01.2.2016,Illegal content,Private
someId,01.2.2016,Data breaches,Private
someId,01.2.2016,Injection attacks,Private
someId,01.2.2016,Other,Public
someId,01.2.2016,Malicious code,Private
someId,01.2.2016,Denial of service,Private
someId,01.2.2016,Injection attacks,Public
someId,01.2.2016,Malicious code,Public
someId,01.2.2016,Denial of service,International
someId,01.2.2016,Spam,Private
someId,01.2.2016,Ransomware/Cryptoware,Public
someId,01.2.2016,Information leakage,Public
someId,01.2.2016,Ransomware/Cryptoware,Public
someId,01.2.2016,Injection attacks,Private
someId,01.2.2016,Cyber espionage,Public
someId,01.2.2016,Cyber espionage,Private
someId,01.2.2016,Other,Public
someId,01.2.2016,Data breaches,International
someId,01.2.2016,Ransomware/Cryptoware,International
someId,01.2.2016,Cyber espionage,International
someId,01.2.2016,Denial of service,Public
someId,01.2.2016,Cyber espionage,International
someId,01.2.2016,Cyber espionage,Public
someId,01.2.2016,Information leakage,Private
someId,01.2.2016,Spam,International
someId,01.2.2016,Illegal content,Private
someId,01.2.2016,Injection attacks,Private
someId,01.2.2016,Information leakage,Private
someId,01.2.2016,Denial of service,International
someId,01.2.2016,Denial of service,International
someId,01.2.2016,Botnets,Private
someId,01.2.2016,Hacking/Cracking,Public
someId,01.2.2016,Phishing,Private
someId,01.2.2016,Ransomware/Cryptoware,Private
someId,01.2.2016,Malicious code,International
someId,01.2.2016,Ransomware/Cryptoware,Public
someId,01.2.2016,Denial of service,Private
someId,01.2.2016,Injection attacks,Private
someId,01.2.2016,Injection attacks,Public
someId,01.2.2016,Information leakage,Public
someId,01.2.2016,Botnets,International
someId,01.2.2016,Injection attacks,International
someId,01.2.2016,Information leakage,International
someId,01.2.2016,Other,International
someId,01.2.2016,Malicious code,Private
someId,01.2.2016,Cyber espionage,Private
someId,01.2.2016,Phishing,Public
someId,01.2.2016,Botnets,International
someId,01.2.2016,Hacking/Cracking,Public
someId,01.2.2016,Injection attacks,Private
someId,01.2.2016,Phishing,International
someId,01.2.2016,Injection attacks,Private
someId,01.2.2016,Ransomware/Cryptoware,International
someId,01.2.2016,Spam,Private
someId,01.2.2016,Malicious code,Public
someId,01.2.2016,Spam,International
someId,01.2.2016,Phishing,Private
someId,01.2.2016,Malicious code,Public
someId,01.2.2016,Malicious code,Private
someId,01.2.2016,Illegal content,Public
someId,01.2.2016,Malicious code,Public
someId,01.2.2016,Injection attacks,Public
someId,01.2.2016,Data breaches,International
someId,01.2.2016,Injection attacks,Private
someId,01.2.2016,Data breaches,Private
someId,01.2.2016,Ransomware/Cryptoware,Public
someId,01.2.2016,Malicious code,International
someId,01.2.2016,Spam,Private
someId,01.2.2016,Illegal content,Public
someId,01.2.2016,Malicious code,Private
someId,01.2.2016,Illegal content,International
someId,01.2.2016,Hacking/Cracking,International
someId,01.2.2016,Data breaches,Public
someId,01.2.2016,Injection attacks,Public
someId,01.2.2016,Ransomware/Cryptoware,Private
someId,01.2.2016,Illegal content,International
someId,01.2.2016,Phishing,Public
someId,01.2.2016,Other,International
someId,01.2.2016,Denial of service,Private
someId,01.2.2016,Data breaches,International
someId,01.2.2016,Illegal content,Public
someId,01.2.2016,Information leakage,Public
someId,01.2.2016,Botnets,Private
someId,01.2.2016,Ransomware/Cryptoware,Public
someId,01.2.2016,Other,International
someId,01.2.2016,Data breaches,International
someId,01.2.2016,Hacking/Cracking,International
someId,01.2.2016,Cyber espionage,Public
someId,01.2.2016,Data breaches,Public
someId,01.2.2016,Cyber espionage,Private
someId,01.2.2016,Phishing,Private
someId,01.2.2016,Ransomware/Cryptoware,Public
someId,01.2.2016,Denial of service,Private
someId,01.2.2016,Ransomware/Cryptoware,International
someId,01.2.2016,Spam,Public
someId,01.2.2016,Hacking/Cracking,Public
someId,01.2.2016,Spam,International
someId,01.2.2016,Data breaches,International
someId,01.2.2016,Illegal content,Public
someId,01.2.2016,Phishing,Public
someId,01.2.2016,Ransomware/Cryptoware,Public
someId,01.2.2016,Cyber espionage,International
someId,01.2.2016,Phishing,Private
someId,01.2.2016,Botnets,Public
someId,01.2.2016,Ransomware/Cryptoware,International
someId,01.2.2016,Malicious code,Public
someId,01.2.2016,Spam,International
someId,01.2.2016,Botnets,Public
someId,01.2.2016,Malicious code,Public
someId,01.2.2016,Illegal content,International
someId,01.2.2016,Malicious code,Public
someId,01.2.2016,Injection attacks,Public
someId,01.2.2016,Injection attacks,International
someId,01.2.2016,Data breaches,Private
someId,01.2.2016,Denial of service,Public
someId,01.2.2016,Illegal content,Public
someId,01.2.2016,Botnets,International
someId,01.2.2016,Malicious code,International
someId,01.2.2016,Information leakage,International
someId,01.2.2016,Spam,International
someId,01.2.2016,Spam,International
someId,01.2.2016,Hacking/Cracking,International
someId,01.2.2016,Other,International
someId,01.2.2016,Other,International
someId,01.2.2016,Illegal content,Public
someId,01.2.2016,Ransomware/Cryptoware,Public
someId,01.2.2016,Phishing,Public
someId,01.2.2016,Malicious code,Public
someId,01.2.2016,Information leakage,Private
someId,01.2.2016,Data breaches,Public
someId,01.2.2016,Botnets,Public
someId,01.2.2016,Injection attacks,Private
someId,01.2.2016,Data breaches,Private
someId,01.2.2016,Information leakage,International
someId,01.2.2016,Other,Private
someId,01.2.2016,Botnets,Private
someId,01.2.2016,Information leakage,Private
someId,01.2.2016,Denial of service,Public
someId,01.2.2016,Other,Private
someId,01.2.2016,Information leakage,International
someId,01.2.2016,Botnets,International
someId,01.2.2016,Information leakage,Public
someId,01.2.2016,Other,Private
someId,01.2.2016,Malicious code,Private
someId,01.2.2016,Spam,Public
someId,01.2.2016,Illegal content,Public
someId,01.2.2016,Botnets,International
someId,01.2.2016,Hacking/Cracking,International
someId,01.2.2016,Ransomware/Cryptoware,Public
someId,01.2.2016,Hacking/Cracking,Private
someId,01.2.2016,Hacking/Cracking,Private
someId,01.2.2016,Hacking/Cracking,Public
someId,01.2.2016,Ransomware/Cryptoware,Public
someId,01.2.2016,Malicious code,International
someId,01.2.2016,Illegal content,International
someId,01.2.2016,Information leakage,Public
someId,01.2.2016,Botnets,International
someId,01.2.2016,Illegal content,Public
someId,01.2.2016,Hacking/Cracking,Private
someId,01.2.2016,Data breaches,International
someId,01.2.2016,Cyber espionage,Public
someId,01.2.2016,Injection attacks,International
someId,01.2.2016,Other,Private
someId,01.2.2016,Illegal content,International
someId,01.2.2016,Spam,International
someId,01.2.2016,Information leakage,International
someId,01.2.2016,Cyber espionage,Public
someId,01.2.2016,Cyber espionage,Public
someId,01.2.2016,Data breaches,International
someId,01.2.2016,Hacking/Cracking,Private
someId,01.2.2016,Spam,Private
someId,01.2.2016,Hacking/Cracking,International
someId,01.2.2016,Illegal content,Public
someId,01.2.2016,Ransomware/Cryptoware,Private
someId,01.2.2016,Ransomware/Cryptoware,Private
someId,01.2.2016,Malicious code,Private
someId,01.2.2016,Illegal content,Public
